match_id,game_duration,game_mode,game_version,timestamp,datetime,date,month,region,league
NA1_5591764152,1705,CLASSIC,16.13.791.5903,1782769934970,2026-06-29 21:52:14.970,2026-06-29,2026-06,na,master
NA1_5591166032,1611,CHERRY,16.13.791.5903,1782689015509,2026-06-28 23:23:35.509,2026-06-28,2026-06,na,challenger
NA1_5589026220,1885,CLASSIC,16.13.790.6961,1782426187556,2026-06-25 22:23:07.556,2026-06-25,2026-06,na,challenger
NA1_5589006857,1718,CLASSIC,16.13.790.6961,1782423906397,2026-06-25 21:45:06.397,2026-06-25,2026-06,na,challenger
NA1_5592280211,1170,CLASSIC,16.13.791.5903,1782837506751,2026-06-30 16:38:26.751,2026-06-30,2026-06,na,challenger
NA1_5592280211,1170,CLASSIC,16.13.791.5903,1782837506751,2026-06-30 16:38:26.751,2026-06-30,2026-06,na,grandmaster
NA1_5592280211,1170,CLASSIC,16.13.791.5903,1782837506751,2026-06-30 16:38:26.751,2026-06-30,2026-06,na,grandmaster
NA1_5592273830,1159,CLASSIC,16.13.791.5903,1782835838170,2026-06-30 16:10:38.170,2026-06-30,2026-06,na,challenger
NA1_5592273830,1159,CLASSIC,16.13.791.5903,1782835838170,2026-06-30 16:10:38.170,2026-06-30,2026-06,na,grandmaster
NA1_5588368383,1863,CLASSIC,16.13.790.6961,1782342800242,2026-06-24 23:13:20.242,2026-06-24,2026-06,na,challenger
NA1_5588336678,2127,CLASSIC,16.13.790.6961,1782340217231,2026-06-24 22:30:17.231,2026-06-24,2026-06,na,challenger
NA1_5588336678,2127,CLASSIC,16.13.790.6961,1782340217231,2026-06-24 22:30:17.231,2026-06-24,2026-06,na,grandmaster
NA1_5591910615,1502,CHERRY,16.13.791.5903,1782782744693,2026-06-30 01:25:44.693,2026-06-30,2026-06,na,challenger
NA1_5591885937,1546,CHERRY,16.13.791.5903,1782780737070,2026-06-30 00:52:17.070,2026-06-30,2026-06,na,challenger
